what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1321997440467
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1321997440469
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1321997440471
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1321997440473
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1321997440475
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1321997440477
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1321997440481
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1321997440483
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1321997440485
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1321997440487
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321997440488
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1321997440489
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1321997440491
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1321997440514
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1321997440516
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1321997440518
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1321997440519
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1321997440521
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1321997440522
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1321997440525
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1321997440528
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1321997440529
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1321997440529
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1321997440530
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1321997440532
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1321997440533
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1321997440534
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1321997440536
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321997440538
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1321997440540
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1321997440541
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1321997440543
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1321997440543
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1321997440544
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1321997440546
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1321997440557
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1321997440559
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1321997440560
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1321997440562
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1321997440563
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1321997440565
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321997440566
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321997440571
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1321997440573
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321997440576
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321997440577
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321997440577
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321997440578
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1321997440580
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321997440582
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321997440583
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321997440585
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321997440587
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321997440588
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321997440590
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321997440591
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1321997440592
os,sysinfo,,,"win32",1321997440598
arch,sysinfo,,,"x86",1321997440598
ws,sysinfo,,,"win32",1321997440598
locale,sysinfo,,,"en_GB",1321997440598
processors,sysinfo,,,"2",1321997440598
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321997440598
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1321997440598
java.specification.name,sysinfo,,,"Java Platform API Specification",1321997440598
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321997440598
java.specification.version,sysinfo,,,"1.6",1321997440598
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321997440598
java.version,sysinfo,,,"1.6.0_27",1321997440598
java.vm.info,sysinfo,,,"mixed mode, sharing",1321997440598
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321997440598
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321997440598
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321997440599
java.vm.specification.version,sysinfo,,,"1.0",1321997440599
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321997440599
java.vm.version,sysinfo,,,"20.2-b06",1321997440599
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321997440606
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1321997440762
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1321997443196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321997446351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321997542472
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321997542506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321997545041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321997899889
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321997899926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321997903980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998463581
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1321998465223
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1321998465402
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321998465627
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1321998465819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998466617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998681076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998682501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998804336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998806478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998863150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321998863187
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321998866400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998870246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998870719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998872787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998888551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998891960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998893612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998899396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998924151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1321998924171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998926279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998931070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998931767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998935070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998935825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998943920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998944901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998945744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998947194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998948692
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321998948895
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1321998949316
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321998949659
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1321998949659
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1321998949675
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1321998949675
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1321998949675
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1321998949675
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321998949675
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321998949675
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1321998949675
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1321998949675
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1321998949706
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1321998949706
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1321998949722
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1322076913438
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1322076913441
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1322076913443
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1322076913457
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1322076913458
