what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321898967296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899087512
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321899087549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899088870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899268396
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321899268433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899269627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899508666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899513092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899695753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899696970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899710132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321899714607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899718466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899940661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321899953824
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900158399
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900168625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900216762
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900218020
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900236053
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900238140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900252130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900253213
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900277207
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900292565
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900300479
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900300520
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900300819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900309422
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900310696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900328141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900329905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900346191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900351093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900352530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900368048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900383068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900384560
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900399680
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900409390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900424366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900426881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900439684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900444318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900445768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900483351
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900504574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900523316
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900526474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900563838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900581096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900593421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900595318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900601714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900602919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900604195
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900609560
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900617165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900625786
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321900627468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900666373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900667272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900745843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900750691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900756221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900757535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900780652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900788418
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900790069
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900797944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900799539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900814089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900818146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900819996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900835865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900837484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900854533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900872526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900873764
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900902915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900904668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900910389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900917621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900919102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900921521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900926272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900927858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900940508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900947365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900949680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900960306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900961790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321900965497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321900967149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321900990469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900992180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321900997475
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901004323
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901005542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901007715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901008644
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901016976
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321901045960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321901047239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321901061970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321901080981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321901082517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901098695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901100189
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901127324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901134296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901136253
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321901143622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321901145234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901157372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901158777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901160729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901161674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901164832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901171021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901172401
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901174526
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901179136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901180848
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901184698
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901191444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901192730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901196835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901216288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901218024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901257102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901261812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901426560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901438610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901440120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901448085
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321901451878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321901491533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321901493142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902104720
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321902108690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321902135826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321902137157
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902138825
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321902152305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902155166
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321902179616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902180265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902181624
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321902231701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902235851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321902238464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902241480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902246795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321902253257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902255052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902292866
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321902299768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321902331943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902332611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321902382820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902392746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321902403639
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902404381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902419010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321902461170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321902462849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321902474485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902475870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902478544
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321902479762
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321902490549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321902516847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902518314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902520538
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321902520567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902525500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902551054
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321902551093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321902555097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321902556845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903211076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903214938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903329968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903336551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903494084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321903499432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903500573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903562775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903567440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903568459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903569572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903578589
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321903581369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321903593726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903603975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903606276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321903606401
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903607814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903621234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321903628795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903630300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903632268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321903636253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903637880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903641032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903641938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321903647572
